-6.71657544e-02,-8.01047381e-02,-1.99319530e-02,-2.96884943e-02,-8.45954649e-02,-1.04839500e-01,-4.55631284e-02,5.31964087e-03,-1.20252026e-03,-5.24811341e-02,3.49490588e-02,-1.66219793e-02,-5.10781986e-02,-5.65426190e-02,6.65471378e-02,2.72111275e-02,-8.12131653e-02,-6.36088487e-02,-4.23391719e-02,2.80603785e-03,-9.96793195e-02,-8.40853391e-02,7.71227058e-03,-9.55913251e-03,-1.38243510e-02,1.45630370e-02,1.17536331e-02,-2.49199274e-02,-6.12651111e-03,7.17123592e-02,5.58861220e-02,-3.95250681e-03,3.88335627e-02,4.82270619e-02,-5.12393420e-02,-9.69679831e-03,3.48263715e-02,2.23833720e-02,5.78073753e-03,1.02449000e-01,4.21375214e-02,-4.23298560e-02,-3.73290683e-02,6.94297146e-02,3.27771723e-02,-7.99990968e-02,7.82985668e-03,-2.47360754e-03,-9.12776183e-02,9.83329706e-03,1.47688954e-02,5.34393099e-02,8.63200720e-02,1.48680394e-01,8.13423222e-02,-1.65562006e-02,1.24169925e-01,7.23693466e-02,-1.14253084e-01,-4.53621931e-02,-5.07749950e-02,-9.22276985e-02,-1.54105089e-02,-2.76794313e-03,-7.41542207e-02,-3.61030904e-02,-6.97575104e-02,-4.75434791e-02,8.26908832e-02,2.21387643e-02,-1.27326078e-01,-1.62418036e-01,-3.34526576e-02,-7.07236548e-02,1.01312622e-02,-7.21922948e-02,-4.35119096e-02,-4.84445913e-02,-2.88866355e-02,6.95192718e-02,6.46186747e-02,6.60962853e-03,2.42956665e-02,-1.97686304e-02,2.82764608e-02,8.13161136e-03,5.23131871e-02,2.60826829e-02,-4.21357481e-02,8.77811823e-02,4.36669093e-02,3.30915141e-02,2.32973789e-02,3.96567644e-02,6.41426442e-02,9.39202317e-02,1.12705014e-01,4.69270942e-02,1.61110109e-01,1.05935770e-01,3.88361926e-02,5.34401070e-02,2.74793938e-02,9.64716181e-02,7.77905936e-02,2.77669180e-02,1.17276538e-01,7.94332744e-02,-2.17571864e-02,5.33363783e-02,-3.47987211e-02,4.15186696e-02,2.93357625e-02,9.73258686e-02,8.32663543e-02,6.49491825e-02,3.67609730e-02,1.20749601e-01,1.03924772e-01,1.05486319e-01,1.77420746e-01,3.20480325e-02,2.56512154e-02,1.52686863e-01,1.41900049e-01,1.44285275e-01,-4.73479673e-02,5.58272635e-02,4.68351143e-02,1.04106655e-01,-1.01601782e-01,6.02215932e-02,8.83048078e-02,1.53798843e-01,1.40207694e-01,1.86544907e-01,1.19566895e-01,-2.49150221e-01,4.93071577e-02,4.20750088e-02,4.40105699e-02,3.46431864e-02,-3.27035002e-02,-1.31259196e-01,-2.86873453e-01,-2.91728773e-01,-1.25604152e-01
-5.24401452e-02,-2.36737287e-02,-3.89647772e-02,-5.31854593e-02,6.46318124e-03,-1.09702152e-02,2.56714415e-02,-8.12798966e-03,-2.40359574e-02,-1.65948986e-02,6.72249578e-02,-6.32294781e-02,-1.73230838e-02,-2.91560105e-03,-9.95235757e-02,6.11830327e-02,2.43267693e-02,3.32111259e-02,4.08725128e-02,3.77175316e-02,4.29994247e-02,6.83604855e-03,-1.28281331e-02,6.03536056e-02,3.20213271e-02,1.07311343e-01,-4.51574438e-03,6.92216064e-02,5.75390066e-02,-5.77823807e-02,1.19586280e-01,-3.26538817e-02,9.40737103e-04,-3.18029522e-02,5.88932748e-02,7.18642979e-02,-1.88459995e-03,7.71488427e-02,8.99429535e-02,1.96091279e-01,2.50884475e-02,-2.56248378e-02,-6.82928449e-03,-9.10648571e-02,2.55032945e-02,-6.35582747e-02,3.24415009e-02,1.97055144e-02,4.47363540e-02,1.02172097e-01,2.91161546e-03,-1.41432561e-01,-4.32815970e-02,-1.11981370e-02,-1.01659293e-01,1.16153075e-01,2.23994400e-02,1.42676262e-01,2.73112039e-02,4.22926573e-02,7.53206961e-02,6.48991662e-02,3.07225171e-02,4.95818355e-02,4.21510013e-02,1.00813222e-01,1.33199876e-02,2.36046474e-02,-5.52173205e-02,1.17001554e-01,8.70681502e-02,5.88737655e-02,6.58727353e-03,-7.22338705e-02,-5.68062761e-02,3.32903212e-03,1.89124851e-02,-8.79082125e-02,2.39315594e-02,-1.69510735e-01,1.83682558e-02,1.14855113e-02,-1.53445492e-03,3.17904635e-02,-4.42024526e-02,8.04046516e-02,1.18562647e-01,4.74002570e-02,-2.34904603e-03,-9.42794912e-02,2.35152509e-02,4.06762062e-02,8.01008217e-02,1.80333163e-02,1.46199907e-02,-9.86593986e-02,-9.09138178e-02,-1.75588954e-01,-3.59817278e-02,1.13952371e-01,6.63419687e-03,-1.71160516e-02,9.78153291e-02,2.04619184e-01,8.54585562e-02,-6.16036669e-02,-1.34977234e-01,4.19937872e-02,8.06570172e-02,6.85919802e-02,-4.14144305e-03,1.09327241e-01,2.87525691e-03,-1.77180492e-01,1.87784916e-02,7.00214848e-02,1.29047473e-01,2.01918559e-01,1.27560623e-01,-8.62305345e-02,2.62927071e-01,3.43713339e-02,3.77045532e-02,-4.41580460e-02,-4.92152034e-03,-5.24108372e-02,-2.63085727e-02,1.02970361e-01,1.23678896e-01,-3.51030604e-02,1.20608113e-01,1.58985217e-01,-1.02517520e-01,6.13891051e-02,-1.81404480e-01,1.51280696e-01,2.40469820e-01,1.44000246e-02,4.22148066e-02,6.36675517e-02,-8.12554501e-02,3.37896335e-02,-1.22138021e-01,-4.75213678e-02,4.31060271e-02,1.46602827e-01,3.94138365e-02
-1.73181810e-01,-9.63451474e-02,-1.03380579e-01,-3.11421591e-02,-6.50929507e-02,-9.95563468e-02,-1.68818483e-02,-7.42960838e-02,-1.17607430e-01,5.08137063e-02,-5.70864097e-02,4.36303801e-02,5.30777916e-02,6.10365257e-02,2.80970371e-02,3.96029078e-02,-7.23521576e-02,-7.27277544e-02,-1.50632610e-02,9.12783502e-03,-5.09139959e-02,-2.06285394e-02,-9.41614896e-02,-1.01060863e-01,1.73631167e-02,2.58519417e-02,4.36714330e-02,-6.27434077e-02,-7.96623134e-02,-5.24858450e-02,-4.86171413e-02,-7.28953080e-02,-4.26585149e-02,-2.63011143e-02,8.33726808e-02,9.21686955e-02,1.67643862e-02,2.22217840e-02,7.07900999e-02,-8.93435958e-02,-1.80785956e-02,1.23358825e-01,9.16437684e-02,6.49372461e-02,4.33280574e-02,5.30679624e-02,1.04627634e-01,9.99282066e-02,8.76054524e-02,9.12816080e-02,5.59670512e-02,-3.22683182e-02,5.83243353e-02,7.86797548e-02,1.01536778e-01,9.64664620e-02,7.80971119e-02,3.81279158e-02,-1.12969348e-01,-1.66721231e-02,5.78025699e-02,-3.42087182e-02,-1.50934518e-02,-8.86806456e-02,-5.89279061e-02,1.20747066e-02,1.15819951e-01,6.92009726e-02,1.25428923e-02,6.03034850e-02,-1.11413283e-01,-1.35354085e-03,4.69264029e-02,-1.10649759e-02,-1.02573333e-01,-4.10851952e-02,8.13986806e-02,8.68484671e-02,-8.73334328e-02,-2.92443517e-02,5.36728294e-03,-1.55561733e-02,2.53757375e-02,8.29258790e-02,-2.43869429e-03,6.50582477e-02,4.41797038e-02,6.94912941e-02,9.25495279e-02,7.12220236e-02,2.06713276e-02,-3.75881267e-02,1.06413851e-02,1.52999525e-03,-6.10634170e-02,-6.70695243e-02,1.28729476e-02,6.88998197e-02,2.44253930e-02,-4.64983613e-02,-5.50698083e-03,5.68443966e-02,-6.58292381e-03,-3.97436595e-02,5.22884967e-03,1.09091926e-01,5.69992806e-02,1.12701178e-01,1.40048778e-01,1.56906585e-01,1.57096008e-01,1.20709490e-01,1.59682143e-01,7.30215535e-02,1.14589306e-01,1.12740900e-01,1.32235270e-01,-1.64537737e-02,-1.13120742e-02,1.12822479e-01,1.61026287e-03,1.15887398e-01,1.21923917e-01,1.05385274e-01,1.40887775e-01,6.85344745e-02,1.04639463e-01,1.67627501e-02,9.95692743e-02,2.66403743e-02,1.31770398e-01,9.92903251e-02,4.93723334e-03,4.08950693e-03,1.62935219e-01,4.59866705e-02,-2.35345874e-01,2.05392879e-01,-4.72667674e-02,-1.09121707e-01,-2.12653131e-02,-3.96356027e-02,7.99064300e-02,6.83578125e-02,1.62609545e-01,1.58762581e-01,1.63688456e-01
-6.64132780e-02,-1.13738397e-02,-7.82442050e-02,-1.91871258e-02,5.71076943e-02,-1.94001853e-02,1.78763667e-02,-3.69288278e-04,-7.04409441e-02,1.49372187e-02,-1.08559685e-01,-6.09029141e-02,6.05770501e-02,1.96345769e-03,-2.53525879e-02,-6.74914921e-02,3.92144421e-02,4.92501153e-02,-9.68913399e-05,9.32189543e-02,4.92037881e-02,3.63305285e-02,-1.57539393e-02,-1.34168080e-02,4.73124996e-02,-8.08086757e-02,-1.10367992e-02,1.90908970e-02,-3.27619245e-02,-5.61138997e-02,-3.57368827e-02,-4.15389530e-02,-6.43838944e-02,-2.26257732e-02,8.87248249e-02,1.97564171e-02,1.87779303e-02,-4.75678805e-02,-4.90158211e-02,-3.69005083e-02,-1.24849100e-01,-1.10241193e-02,-5.02304989e-02,-1.49767388e-02,-8.94260206e-02,8.44229163e-02,4.19423910e-02,5.81727225e-02,9.72452173e-02,6.99119362e-03,9.66619842e-03,-7.81737177e-02,8.53869406e-04,7.81964449e-03,-6.86299134e-03,-6.52027267e-02,-7.49081311e-02,-4.73332906e-02,-5.00761827e-02,-7.48948035e-04,3.60171729e-02,6.97150842e-02,3.09392350e-02,-5.51563494e-03,-4.36041530e-02,-1.84574518e-02,-1.35285179e-02,8.79152475e-02,-6.50694744e-03,-1.23366527e-02,-4.86829305e-02,-2.40568999e-02,3.67090670e-02,2.50467697e-02,-5.17295738e-02,2.04057505e-02,-1.03337480e-02,-1.26565923e-03,-1.11511316e-02,-1.00232886e-01,-6.30700159e-02,-1.54665464e-02,2.78017936e-02,3.21624561e-02,2.27169196e-02,-4.41778056e-02,-7.37340688e-02,-1.22748997e-01,-1.06071520e-02,-1.96665603e-02,-6.83465233e-02,1.05035329e-02,2.54228540e-03,-4.06440714e-03,-4.06900089e-02,-1.89474724e-02,-7.27488601e-02,-8.59708746e-02,-7.76991291e-03,-8.89972816e-02,-9.14014000e-02,-4.95066752e-03,-4.44912920e-02,1.21339472e-01,-6.60165889e-02,-5.80338822e-02,-4.88796274e-02,-7.97069615e-02,4.63288114e-02,9.48845951e-02,2.77239335e-02,-1.11542509e-01,-3.43548216e-02,-3.75165124e-02,1.59383811e-02,-3.37747517e-02,-6.41901532e-02,-3.63384978e-03,-2.50005786e-02,-1.05078991e-01,2.23020637e-01,-5.68430287e-02,-4.73398634e-02,-4.91922143e-02,3.31518253e-01,-5.11094090e-02,3.35811106e-03,-7.06169626e-02,-6.77784541e-02,-1.59636645e-01,2.04142875e-01,-1.04470991e-01,-8.37267556e-02,-4.24879343e-02,1.83288420e-01,1.45608420e-01,-1.09721597e-01,-4.43910099e-02,-5.64108136e-02,-2.16159998e-02,3.17408503e-02,-4.76114914e-02,3.90339647e-02,-7.43224526e-02,-1.45563289e-02,-9.90521449e-02,-5.43892692e-01
-1.40599261e-01,-3.51609252e-02,-8.51084347e-02,-2.96546016e-02,-1.44326802e-02,-5.03455927e-02,3.24854321e-03,6.41886334e-03,-6.17347195e-02,3.08811136e-02,-7.97589813e-02,-2.07699034e-02,3.73675818e-02,4.53183939e-02,-4.25097644e-02,1.75378992e-02,-1.96348368e-02,1.83558506e-03,3.60257180e-02,3.34116827e-02,-1.57882652e-02,3.15591731e-03,-6.04021988e-03,-2.92798058e-02,2.92792877e-02,5.14608505e-02,1.55952769e-02,2.09736966e-02,-1.59814568e-02,-4.14431103e-02,1.74092419e-02,-2.04975793e-02,-3.42660900e-02,-2.61114682e-02,5.54989381e-02,1.83156662e-02,6.01075153e-03,4.47138423e-02,5.14059712e-02,-1.07399604e-01,-7.23760175e-02,4.19399815e-02,-9.37754823e-04,-7.05302426e-02,-3.46808211e-02,4.54591127e-02,9.71873050e-02,1.11457296e-02,4.00135586e-02,8.85797344e-02,9.21334703e-03,-6.18276359e-02,-8.23939747e-02,-3.35548597e-02,-4.18260735e-02,6.94657384e-02,-8.13634060e-02,-1.76686097e-02,-9.33028904e-02,-2.17171915e-02,2.90587476e-02,2.54641017e-02,1.46383075e-02,-2.24554747e-02,-3.84211975e-02,7.16922395e-03,4.74043767e-02,9.36676973e-02,-6.57326524e-02,-4.19762086e-03,-1.28029042e-01,-8.64633714e-02,4.60047384e-02,3.43030601e-03,-5.51764885e-02,-1.82720958e-02,5.65718119e-02,1.61096188e-02,-4.10638232e-02,-7.22567578e-02,5.41527646e-02,-4.96550769e-02,2.56395427e-02,4.43627776e-03,-1.55432930e-02,1.10460390e-01,7.43476899e-03,-1.92077166e-02,2.40683309e-02,-5.28261291e-02,-6.24951637e-02,2.02725074e-02,-2.69138870e-03,3.31676259e-02,-2.93755276e-02,-1.09032080e-01,-7.16502337e-02,-5.44161293e-02,-2.29901593e-02,-4.46039307e-02,4.76119580e-03,6.34953213e-02,3.22930269e-02,-6.68849418e-04,-1.84249360e-02,4.64045583e-03,-2.10878560e-02,6.38492693e-02,5.12466258e-02,6.64589951e-02,9.11110423e-02,5.19447220e-02,2.46008969e-02,-1.59305051e-03,2.63004558e-02,1.32996443e-01,5.72159221e-02,-1.17723703e-01,-1.05755767e-01,-3.47425947e-02,-3.11350664e-01,2.68481321e-02,4.79852217e-02,-7.12500885e-02,-2.36255130e-01,-1.13390212e-01,1.02732937e-02,1.02430534e-02,8.51069825e-02,-8.64541096e-02,-8.21938427e-02,1.24641575e-01,-1.94132601e-01,-1.36485443e-01,-1.93354917e-01,-1.76453268e-01,4.18164386e-02,-3.08948733e-01,1.16673159e-02,4.74113177e-02,3.67773551e-02,1.97529770e-02,6.63903365e-02,2.06500644e-02,-2.69576206e-01,-3.83456381e-01,-4.18665518e-02
-5.98384068e-03,-1.54206791e-03,-1.63326415e-02,-8.38602180e-03,2.75403134e-02,4.95792196e-03,2.25788088e-02,3.43566254e-02,-1.39860214e-02,-1.66953094e-02,9.59308585e-03,-3.42221249e-02,-2.19246326e-04,-3.32069680e-02,7.25558745e-02,7.72726303e-03,5.63940360e-03,4.11148676e-02,-1.19023651e-02,6.76099731e-02,1.89775170e-02,3.53834380e-02,3.27854259e-02,-1.80816276e-02,-1.02674697e-02,-7.46177848e-03,1.99594605e-02,-3.88333675e-03,1.79122705e-02,8.90418222e-02,4.96491361e-02,4.01100009e-03,-1.40886541e-03,5.89880185e-02,4.03796733e-02,-6.36510791e-02,1.37579593e-02,2.47735215e-02,1.28374027e-02,-1.75456523e-02,2.80576455e-02,2.04682391e-02,3.07004178e-02,3.60274775e-02,-1.45895427e-03,1.40555634e-02,6.15339531e-02,-3.07272116e-02,-2.72275522e-02,2.06349198e-02,-2.17277413e-02,7.94653196e-02,-1.17097656e-02,1.31864299e-01,-3.95850965e-02,-8.85018573e-03,1.62048709e-01,3.94856264e-02,2.23054660e-03,1.42214943e-02,-9.22992755e-03,6.33725511e-02,-6.00039651e-04,2.80157079e-02,1.48743182e-02,-3.42991602e-03,9.29363881e-03,2.98928977e-02,8.74022883e-02,9.87527269e-02,5.43935429e-03,1.39721140e-02,5.15829973e-02,-4.83130724e-04,-7.26085794e-03,-1.90494806e-02,1.28552292e-02,-9.99582576e-04,-4.88042001e-02,9.12387869e-02,5.64615804e-02,-2.88459959e-02,4.78114905e-02,-1.87033590e-02,1.78160431e-02,1.77501817e-02,6.94320884e-03,-4.15537824e-02,-2.71698061e-02,9.95828773e-03,6.85094895e-02,4.97260108e-03,-4.93011988e-02,3.29917494e-02,2.06934335e-02,7.06747235e-02,1.35529004e-01,1.90975818e-02,1.31818721e-01,3.63991820e-02,-1.31678992e-02,3.92621481e-02,1.82515409e-02,-6.33511484e-02,2.58392799e-02,3.36702221e-02,9.54022165e-02,1.07883108e-01,3.01932743e-03,2.66132823e-02,-3.09064261e-02,-5.18872717e-02,-4.28974146e-02,1.24872060e-01,-8.25377273e-03,7.25787729e-02,-2.13539814e-02,-3.62794866e-02,-9.68790049e-03,4.31217751e-02,-2.61647445e-01,6.30136060e-02,6.14363690e-02,9.89066346e-02,-2.96209315e-01,1.19024843e-01,-4.99243462e-03,-8.08771444e-02,3.46219927e-02,-6.84989579e-02,2.83466408e-01,4.36166823e-02,-1.32927397e-02,1.12969792e-01,-3.05465100e-01,3.88228445e-02,7.88373291e-02,9.88072987e-02,-1.81405848e-02,8.04035066e-02,9.87127804e-03,-1.18950419e-01,-4.45452867e-02,-1.74215845e-01,1.83618509e-01,1.90476419e-01,-4.54347430e-01
1.19726417e-02,3.94938137e-02,-4.26124289e-02,3.28563718e-02,3.81533455e-02,5.94216455e-02,2.61742306e-03,5.26154013e-03,-9.17195411e-02,-2.74581488e-03,-7.03395087e-02,8.97196580e-03,2.05132415e-03,7.39022949e-03,-3.19200431e-02,2.37836759e-02,5.10192024e-02,-5.51601733e-03,-5.04113982e-02,2.63309567e-02,4.86397926e-02,2.82002200e-02,-7.27660007e-04,-4.25486537e-02,-3.60600207e-03,-1.29510835e-02,1.43921781e-02,-3.29088129e-02,-9.92191204e-02,-7.31798823e-02,-8.96433477e-03,-6.96779788e-02,-1.53365510e-01,-1.28939864e-01,-8.89319908e-03,-1.04424990e-02,-1.04063518e-01,-4.48610855e-02,-5.38714409e-02,-2.45960114e-03,-8.88831768e-03,-3.88177038e-03,-4.10529195e-02,-3.09519448e-02,2.34572840e-02,2.70564662e-02,2.48463545e-02,5.43533369e-02,-6.37531594e-02,3.05319926e-02,-4.18074575e-02,-6.22053655e-02,-1.69874060e-01,1.46969461e-02,-3.50507205e-02,-2.24099955e-02,1.04372212e-01,4.08742408e-02,2.43248338e-02,-9.68094345e-03,6.54927054e-03,2.30604296e-02,1.05408123e-02,-4.18342051e-02,-1.55496941e-01,-7.56037335e-02,-3.92362411e-02,3.60947237e-02,-1.19130719e-02,-1.64646489e-02,6.67012057e-03,-7.11875363e-02,5.02770893e-02,2.52216784e-02,-9.38467381e-03,-5.81138794e-02,3.44059170e-02,5.51436478e-02,-4.50850543e-02,-1.51154229e-02,1.66919970e-02,-4.65879859e-02,-3.70257452e-02,8.64275311e-02,-2.19099084e-02,-1.81358027e-03,2.78487258e-02,6.45824907e-02,3.82667920e-02,3.62725330e-02,6.28315224e-02,-1.02939933e-02,-1.03037889e-02,-3.45088533e-02,-1.30797168e-01,-1.75023977e-01,3.35254880e-02,1.31218358e-02,5.08293834e-02,1.97405958e-02,-9.51833978e-02,-5.72611359e-02,-5.14279173e-02,-3.46273100e-01,-4.08443026e-02,-5.12235622e-02,-1.72368485e-01,-3.72131545e-02,-6.77567068e-02,-4.46075596e-02,-9.25860635e-03,1.21016634e-02,1.78040464e-03,-9.07799104e-02,-1.98152057e-02,-3.52937849e-02,2.38323030e-02,9.66764671e-02,7.98492008e-02,7.61977560e-02,4.12975714e-02,3.00797695e-02,8.99715584e-03,1.14767935e-01,-4.19369535e-02,6.24056861e-02,-2.63506926e-02,-2.73759025e-02,3.33620967e-02,-1.26687305e-01,-5.40457664e-01,-2.16088929e-02,-7.38580398e-02,1.45747584e-01,-4.97924134e-02,2.25473934e-01,4.24894720e-03,-7.21718513e-02,-1.85269763e-02,5.97982139e-02,-4.30178435e-02,-1.37980424e-01,9.02724778e-03,-4.02192286e-03,1.78942219e-01,2.12243641e-02,-9.72311807e-02
